[I 2024-05-27 17:40:48,717] A new study created in memory with name: no-name-f1ed3c11-01bd-4200-abc5-aaae8f6f3d22
[I 2024-05-29 06:26:27,833] Trial 13 finished with value: 16.044000268721444 and parameters: {'lr': 0.036034232956379406, 'hs': 4, 'en': 459, 'dropout': 0.00959969064567824}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 06:46:28,817] Trial 14 finished with value: 177.23187147147408 and parameters: {'lr': 0.0574601532075415, 'hs': 4, 'en': 330, 'dropout': 0.0016245057491646297}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 07:08:07,292] Trial 15 finished with value: 16.424659845609003 and parameters: {'lr': 0.0347440712010177, 'hs': 7, 'en': 357, 'dropout': 0.003168602436405335}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 07:09:48,159] Trial 16 finished with value: 16.30123569314985 and parameters: {'lr': 0.009437456821109903, 'hs': 7, 'en': 24, 'dropout': 0.005505500293044326}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 07:36:18,601] Trial 17 finished with value: 16.168011943341117 and parameters: {'lr': 0.037185139882294896, 'hs': 5, 'en': 440, 'dropout': 0.007535611378628182}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 07:46:54,609] Trial 18 finished with value: 177.84712893463708 and parameters: {'lr': 0.05411104122796275, 'hs': 3, 'en': 172, 'dropout': 7.445308626500505e-05}. Best is trial 6 with value: 1.1935158247793471.
[I 2024-05-29 08:14:53,553] Trial 19 finished with value: 0.8035049093856298 and parameters: {'lr': 0.027570100971431456, 'hs': 6, 'en': 459, 'dropout': 0.0013508627972700017}. Best is trial 19 with value: 0.8035049093856298.
[I 2024-05-29 08:28:59,782] A new study created in memory with name: no-name-e63ef0a3-c535-4b39-aedc-760649447157
[I 2024-05-29 08:44:10,249] Trial 0 finished with value: 3.286680324841644 and parameters: {'lr': 0.0030862129375749713, 'hs': 7, 'en': 248, 'dropout': 0.003929708783682176}. Best is trial 0 with value: 3.286680324841644.
[I 2024-05-29 08:54:34,895] Trial 1 finished with value: 183.14915401172084 and parameters: {'lr': 0.07323639874859444, 'hs': 3, 'en': 170, 'dropout': 0.0001354831164216318}. Best is trial 0 with value: 3.286680324841644.
[I 2024-05-29 09:18:37,469] Trial 2 finished with value: 24.149729170850474 and parameters: {'lr': 0.08417219989062907, 'hs': 6, 'en': 395, 'dropout': 0.0037924325657503525}. Best is trial 0 with value: 3.286680324841644.
[I 2024-05-29 09:47:09,337] Trial 3 finished with value: 183.09431173241015 and parameters: {'lr': 0.09787472968066581, 'hs': 3, 'en': 470, 'dropout': 0.009309722038983014}. Best is trial 0 with value: 3.286680324841644.
[I 2024-05-29 10:09:09,927] Trial 4 finished with value: 341.52300169745985 and parameters: {'lr': 0.08088946266726786, 'hs': 5, 'en': 365, 'dropout': 0.006241239941082718}. Best is trial 0 with value: 3.286680324841644.
[I 2024-05-29 10:21:36,378] Trial 5 finished with value: 2.42967255940454 and parameters: {'lr': 0.012155083554818286, 'hs': 8, 'en': 206, 'dropout': 0.0015024602429988575}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 10:41:13,943] Trial 6 finished with value: 341.403145560078 and parameters: {'lr': 0.09791010513739776, 'hs': 4, 'en': 324, 'dropout': 0.00395222065089323}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 10:45:40,283] Trial 7 finished with value: 23.87316816156289 and parameters: {'lr': 0.05048517427421273, 'hs': 2, 'en': 68, 'dropout': 0.001017448337271532}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 11:09:40,722] Trial 8 finished with value: 341.4068747485433 and parameters: {'lr': 0.08266713540171657, 'hs': 4, 'en': 389, 'dropout': 0.00477374772780085}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 11:11:22,627] Trial 9 finished with value: 183.21085786930072 and parameters: {'lr': 0.0676139266315283, 'hs': 3, 'en': 24, 'dropout': 0.003098929311262541}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 11:20:45,210] Trial 10 finished with value: 10.59626093309528 and parameters: {'lr': 0.001757854926805972, 'hs': 8, 'en': 151, 'dropout': 0.0017372521108938602}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 11:35:50,757] Trial 11 finished with value: 4.166759590804719 and parameters: {'lr': 0.002501305562555945, 'hs': 8, 'en': 242, 'dropout': 0.006950213947792275}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 11:51:33,751] Trial 12 finished with value: 2.518099714764596 and parameters: {'lr': 0.02373395128490385, 'hs': 7, 'en': 246, 'dropout': 0.002365663449342685}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 12:01:05,062] Trial 13 finished with value: 2.5834022989648973 and parameters: {'lr': 0.026657588445091245, 'hs': 7, 'en': 153, 'dropout': 0.0020824633876277603}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 12:20:19,156] Trial 14 finished with value: 7.922650013473857 and parameters: {'lr': 0.02607710326984685, 'hs': 7, 'en': 310, 'dropout': 9.013442033237867e-05}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 12:33:18,372] Trial 15 finished with value: 9.30543659776207 and parameters: {'lr': 0.02768892935922372, 'hs': 6, 'en': 204, 'dropout': 0.0024794427581796103}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 12:39:11,366] Trial 16 finished with value: 23.896624996552717 and parameters: {'lr': 0.016988068519631465, 'hs': 8, 'en': 94, 'dropout': 0.005989687326852116}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 12:57:26,884] Trial 17 finished with value: 8.9150725131803 and parameters: {'lr': 0.04376794157502023, 'hs': 6, 'en': 297, 'dropout': 0.001054801117673518}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 13:09:40,302] Trial 18 finished with value: 23.896777621487644 and parameters: {'lr': 0.04350574306858042, 'hs': 7, 'en': 198, 'dropout': 0.008243782265085722}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 13:16:30,818] Trial 19 finished with value: 17.781063704901822 and parameters: {'lr': 0.015573165116764409, 'hs': 8, 'en': 111, 'dropout': 0.0029657616420809057}. Best is trial 5 with value: 2.42967255940454.
[I 2024-05-29 13:22:47,617] A new study created in memory with name: no-name-759cadb7-43b5-42d4-bcfd-1fc1a0bf1c38
TKAN UK y_3 24.64667726653964 4.162749994309802 -0.2 26.4
[I 2024-05-29 14:21:13,507] Trial 0 finished with value: 181.79807103082308 and parameters: {'lr': 0.07927755786126911, 'hs': 3, 'en': 347, 'dropout': 0.0004875422806380205}. Best is trial 0 with value: 181.79807103082308.
[I 2024-05-29 15:29:21,235] Trial 1 finished with value: 22.54595448854499 and parameters: {'lr': 0.0002870771000804608, 'hs': 8, 'en': 402, 'dropout': 0.00847661597647734}. Best is trial 1 with value: 22.54595448854499.
[I 2024-05-29 15:59:28,894] Trial 2 finished with value: 181.81376881062576 and parameters: {'lr': 0.08022578609415049, 'hs': 4, 'en': 175, 'dropout': 0.0010222259062208985}. Best is trial 1 with value: 22.54595448854499.
[I 2024-05-29 16:22:01,467] Trial 3 finished with value: 22.948582301947994 and parameters: {'lr': 0.09511870215234339, 'hs': 7, 'en': 131, 'dropout': 0.00911275876501277}. Best is trial 1 with value: 22.54595448854499.
